12:50:13,12:50:13.785088,19.5,67.1,18.157421875,100,1021.9713238920515,-119.79592593369239
12:51:00,12:51:00.835845,18.5,65.30000000000001,18.2240234375,100,1021.9655615058999,-119.71654912487932
12:52:00,12:52:00.866313,18.25,64.85,18.3421875,100,1021.9844793266707,-119.96630842373375
12:53:00,12:53:00.866287,20.25,68.45,18.6501953125,100,1021.967683531134,-120.02669009692006
12:54:00,12:54:00.866288,21.5,70.7,19.091796875,100,1021.9421348750054,-119.44374498377384
12:55:00,12:55:00.818638,22.5,72.5,19.415234375,100,1021.9576856027461,-119.54061270730365
12:56:00,12:56:00.810050,24.0,75.2,19.6564453125,100,1021.9438224223308,-119.27201512479961
12:57:00,12:57:00.835175,25.25,77.45,19.8669921875,100,1021.9473583350637,-119.35571129195388
12:58:00,12:58:00.807972,24.5,76.1,20.05703125,100,1021.9084011057519,-119.01525810586331
12:59:00,12:59:00.866349,24.5,76.1,20.2314453125,100,1021.9297055481182,-119.26686018029137
13:00:00,13:00:00.866290,24.0,75.2,20.390625,100,1021.9311889309994,-119.16925480376811
13:01:00,13:01:00.866290,24.75,76.55000000000001,20.52421875,100,1021.8947266167296,-119.43020062118228
13:02:00,13:02:00.843621,25.25,77.45,20.6474609375,100,1021.9679347298654,-119.21950928538209
13:03:00,13:03:00.866318,25.0,77.0,20.734765625,100,1021.8955105277435,-119.05838470740372
13:04:00,13:04:00.843535,24.5,76.1,20.816796875,100,1021.8560652578803,-118.82551863471927
13:05:00,13:05:00.866310,25.0,77.0,20.91953125,100,1021.8511763407541,-118.85303182233534
13:06:00,13:06:00.866275,25.0,77.0,21.0017578125,100,1021.8719217350415,-118.58783511688696
13:07:00,13:07:00.810918,25.0,77.0,21.094140625,100,1021.7897091408355,-118.34400455252914
13:08:00,13:08:00.836103,25.0,77.0,21.1865234375,100,1021.8581101490494,-118.58339153743194
13:09:00,13:09:00.836089,25.0,77.0,21.2994140625,100,1021.8620914090731,-118.80565446615627
13:10:00,13:10:00.809766,25.5,77.9,21.391796875,100,1021.8316424632238,-118.65961875227367
13:11:00,13:11:00.812058,25.25,77.45,21.484375,100,1021.8380734753658,-118.80257726886089
13:12:00,13:12:00.836135,25.0,77.0,21.5818359375,100,1021.7527497213516,-117.74897188999296
13:13:00,13:13:00.866309,24.75,76.55000000000001,21.6896484375,100,1021.7296674407495,-117.71531946736579
13:14:00,13:14:00.842866,26.0,78.80000000000001,21.776953125,100,1021.7641990622466,-117.94612233535433
13:15:00,13:15:00.866291,27.0,80.6,21.8283203125,100,1021.7397287679291,-117.73331203136351
13:16:00,13:16:00.866268,27.25,81.05000000000001,21.85390625,100,1021.7086021412463,-117.4380941447178
13:17:00,13:17:00.823115,27.0,80.6,21.9001953125,100,1021.6596571683903,-117.21795504200875
13:18:00,13:18:00.866320,27.25,81.05000000000001,21.9361328125,100,1021.696598440801,-117.28632176676926
13:19:00,13:19:00.835312,26.75,80.15,21.956640625,100,1021.6733219922492,-117.2622940653992
13:20:00,13:20:00.835508,26.5,79.7,21.9822265625,100,1021.6749661484126,-117.09061658963391
13:21:00,13:21:00.806900,26.0,78.80000000000001,22.0080078125,100,1021.6334329622206,-117.11057752726987
13:22:00,13:22:00.818967,26.75,80.15,22.054296875,100,1021.6409050063485,-117.18973411780284
13:23:00,13:23:00.823013,27.75,81.95,22.06953125,100,1021.6197030934427,-116.85929771448689
13:24:00,13:24:00.820925,27.5,81.5,22.100390625,100,1021.5715130692942,-116.64643527673446
13:25:00,13:25:00.866327,27.0,80.6,22.1158203125,100,1021.6383555501225,-116.93117213493744
13:26:00,13:26:00.866279,27.0,80.6,22.1466796875,100,1021.5913316358077,-116.63551575211906
13:27:00,13:27:00.826039,28.25,82.85,22.17734375,100,1021.6415344651272,-116.9686223911305
13:28:00,13:28:00.866328,27.25,81.05000000000001,22.1927734375,100,1021.593792656066,-116.81320708584109
13:29:00,13:29:00.835425,27.25,81.05000000000001,22.21328125,100,1021.6008348002138,-116.4627126234972
13:30:00,13:30:00.835993,27.75,81.95,22.233984375,100,1021.5800642443932,-116.36611919482789
13:31:00,13:31:00.866314,27.0,80.6,22.244140625,100,1021.5629854319217,-115.93937414824161
13:32:00,13:32:00.866285,26.75,80.15,22.2904296875,100,1021.5051898115859,-115.77714940461922
13:33:00,13:33:00.866265,27.25,81.05000000000001,22.341796875,100,1021.4817570946057,-115.41162567552664
13:34:00,13:34:00.866269,27.0,80.6,22.4083984375,100,1021.4767212296522,-115.99139691044087
13:35:00,13:35:00.826434,26.5,79.7,22.459765625,100,1021.4686857854869,-115.57054094520424
13:36:00,13:36:00.818637,27.25,81.05000000000001,22.5111328125,100,1021.4444416786994,-115.65519762429702
13:37:00,13:37:00.820715,27.5,81.5,22.5830078125,100,1021.4765701565327,-115.4089326871979
13:38:00,13:38:00.809240,28.0,82.4,22.665234375,100,1021.4887263357041,-115.64032849540476
13:39:00,13:39:00.859519,27.25,81.05000000000001,22.7421875,100,1021.4822185416032,-115.50375300642592
13:40:00,13:40:00.866278,26.25,79.25,22.819140625,100,1021.4606487778815,-115.46616120013911
13:41:00,13:41:00.866270,27.75,81.95,22.916796875,100,1021.4865215067389,-115.48751072074626
13:42:00,13:42:00.812741,27.5,81.5,22.9732421875,100,1021.4367047081312,-115.58445747185868
13:43:00,13:43:00.818325,29.0,84.2,23.0451171875,100,1021.4443281376928,-115.25427930890596
13:44:00,13:44:00.835379,29.25,84.65,23.1015625,100,1021.4015250425331,-114.8384296453915
13:45:00,13:45:00.809311,30.0,86.0,23.1375,100,1021.3934206433582,-114.8125896418408
13:46:00,13:46:00.819667,28.75,83.75,23.1787109375,100,1021.4180737550295,-115.10358362328572
13:47:00,13:47:00.823687,29.5,85.1,23.2248046875,100,1021.3937261097151,-114.83917734692267
13:48:00,13:48:00.820772,28.75,83.75,23.2607421875,100,1021.399426651611,-115.03792102200633
13:49:00,13:49:00.866322,28.5,83.30000000000001,23.276171875,100,1021.414187152088,-114.69867000691016
13:50:00,13:50:00.817000,28.0,82.4,23.3326171875,100,1021.3644516075046,-114.77148244965758
13:51:00,13:51:00.818505,27.5,81.5,23.3943359375,100,1021.3975691921997,-114.85365710367657
13:52:00,13:52:00.866310,28.25,82.85,23.4763671875,100,1021.3941687693036,-115.06973147922717
13:53:00,13:53:00.866276,28.75,83.75,23.5072265625,100,1021.3884719174523,-115.05720920147864
13:54:00,13:54:00.866286,29.25,84.65,23.52265625,100,1021.408724412555,-114.4771814537779
13:55:00,13:55:00.866283,30.0,86.0,23.517578125,100,1021.3966704919741,-114.9001554632894
13:56:00,13:56:00.813810,29.0,84.2,23.5072265625,100,1021.3801489100052,-114.93646739131198
13:57:00,13:57:00.866329,29.5,85.1,23.4662109375,100,1021.373737467077,-114.84815751046783
13:58:00,13:58:00.843697,29.0,84.2,23.419921875,100,1021.3745548214678,-114.73863265264475
13:59:00,13:59:00.866297,29.25,84.65,23.34296875,100,1021.3559048449648,-114.48111942563187
14:00:00,14:00:00.866259,26.25,79.25,22.70625,100,1021.3826092166711,-114.7264734410517
14:01:00,14:01:00.864121,26.0,78.80000000000001,22.5880859375,100,1021.4267046705667,-115.24671095865754
14:02:00,14:02:00.824480,25.5,77.9,22.3673828125,100,1021.4078399915052,-115.07076681249674
